Business Photo,Business Alias,Business Name,Rating,Images,Language,Review,Cool Count,Funny Count,Useful Count,Photo User Url,Display Name,Location,Author Friend Count,Author Review Count,Author Photo Count,Truncated Elite Year,Feedback Date,Reply Text,Reply Name,Reply Photo,Reply Date,Check In Count,Is First Reviewer,Has Placed Reservation
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I use Brimley's for our home and office carpet cleaning. Our last office cleaning exceeded our expectations because they were able to accommodate our office cleaning after hours. Their office staff seems almost too good at follow up and communication through the scheduling process. :) No hard on selling upgrades. Clean cut techs. You feel comfortable having them in you home or place of business. Would I recommend them to another business or friend? Absolutely!,0,0,0,https://s3-media0.fl.yelpcdn.com/photo/0YCwzmHTEQUiv3ZId9uFMw/180s.jpg,Taylor W.,"Mesa, AZ",91,19,9,,2017-07-27,"Great to hear, thanks so much! That's what we're always aiming for.  I appreciate you taking the time to share your experiences - JoAnn",Michael C.,https://s3-media0.fl.yelpcdn.com/buphoto/ErwZfOEWrrD_tssYE-j2LQ/90s.jpg,2017-08-29,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I've had Brimley's White Glove Chem Dry out to my house a few times now. The technicians are always super friendly. They also call on their way to be he house so you know ecactly when they are coming which is nice. My carpets and upholstery look amazing after they come to clean them. Highly recommend these guys,0,0,2,https://s3-media0.fl.yelpcdn.com/photo/fGQ-JPxBmePimbP4WApDnw/180s.jpg,Cathy J.,"Mesa, AZ",1,2,1,,2014-08-28,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"My carpets take a beating with 5 kids and their friends running around and every time Brimley's comes I am shocked how good my carpets look again!  The first time they came they removed stains that had been there for years, I thought they were permanent! The employees are top notch, they are professional and work hard to get the job done. I recommend them to everyone, you will be so glad you called them once you see their work!",0,0,2,https://s3-media0.fl.yelpcdn.com/photo/X7_clymDhtX4bAp9Az0JDA/180s.jpg,Katie J.,"Mesa, AZ",80,38,2,,2013-01-14,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,My parents have been using this Brimley's White Glove Chem-Dry for years! This is a great company to do business with.,0,0,2,https://s3-media0.fl.yelpcdn.com/photo/hUUdgxpgkpNTI9KbSQlAWQ/180s.jpg,Andrew B.,"Sandy, UT",32,31,13,,2013-01-12,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"I've had a good experience both times I've had them clean my carpets. My research indicates that use the best technique. They communicate well and are honest. Prices are good, too. I will definitely do business with them again.",0,0,0,,Brian M.,"Mesa, AZ",1,21,1,,2025-08-09,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Terry @ Brimley's is very responsive to her customers. She immediately contacted Dave who did a very through job! I added my upholstered couch and it came out perfect. 

Smelled fresh and clean, better than new!  

Debbie Scottsdale AZ",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/UlM0prjT7w-VnW_D-7MKUA/180s.jpg,Debbie M.,"Scottsdale, AZ",2,16,1,,2024-09-05,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"This is my 4th or 5th time using Brimley's, and they just keep winning me as a repeat customer. My now 27-year-old carpeting keeps getting older but Brimley's keeps breathing new life into it, always exceeding my expectations. Plus their technicians are unfailingly professional. This time the work was done by Nick, who was on time, friendly and courteous, extremely thorough and efficient. I've been wanting to get new flooring to replace this old wall-to-wall carpet for quite some time, but until I can afford to do that, Brimley's makes living on it more than tolerable. So happy to have fresh, clean floors again, and I will continue to use this company for as long as I have carpeting in my house.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/FWw7GjqFgyI_wz5CBBAYzQ/180s.jpg,Annice L.,"Mesa, AZ",0,19,2,,2024-05-24,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,4,,en,"We looked in the ""My Guy Referrals"" under carpet and upholstery cleaning. This company was listed, so we called. 

Called them Monday and set up cleaning of 2 recliners and 2 rooms of carpet for that Wednesday morning. 

The technician was Brian. A very personable man, and seemed to know his business.  After a discussion about the fabric on one of the recliners, we elected to not clean it using the Chem-Dry solution...fearing it might change the feel of it. 

The he pretreated the high traffic areas, and completed cleaning everything within 90 minutes.  With fans on, it should all be dry within 4-8 hours. 

So far a great experience with this process. Next year we will ask for Brian.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/Jm-SsssJ0z4xktUgD40Pvw/180s.jpg,Julie D.,"Rohnert Park, CA",15,69,21,,2023-03-01,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,Brimley's does an amazing on  our carpets. Love that it dries quickly.  They look great.  Wouldn't use anyone else.,0,0,0,https://s3-media0.fl.yelpcdn.com/photo/EfkhUNy4gziIteJzvpF9NA/180s.jpg,Sheila S.,"San Francisco, CA",3,17,1,,2024-03-21,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,4,,en,The service and cleaning of carpet and upholstery of carpet was excellent. However my place is small and the cost was a bit high.,0,0,0,https://s3-media0.fl.yelpcdn.com/photo/1aQminOWX32NpPFe92-EfA/180s.jpg,Philip F.,"Surprise, AZ",0,7,0,,2024-03-14,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,4,,en,"Having friends with carpet on the east side who need a good pet treatment. besides myself I have referred this company to 3 other families who were ao thankful! Brimley is the only place I have found that has the product that works. It comes with a price, but it works. If you haven't transitioned over from carpet yet and have a pet emergency this is the place to to call. It is amazing! You can talk with them over the phone easily and schedule a free estimate. The treatment is non toxic and will not fill the air with harmful odors.",30,10,29,https://s3-media0.fl.yelpcdn.com/photo/wzRWxgY7-nfTU3UpPKKQRA/180s.jpg,Jessica S.,"Surprise, AZ",443,1149,14416,25,2022-03-27,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,1,,en,"I do not recommend this company.  I have a new rug that has not been used but stored in a garage for a few months while doing restoration on my home. It needed refreshed. I explained the rug & I was told no problem . They charge a lot. So, I thought okay if they do great job. You get what you pay for. Unfortunately, NOT. They were not able to clean the rug at all. It was really fast as well. It looks exactly the same and yet I am billed  $179.00 . The young man agreed, no change. I can understand if you can't do the job, that's ok. However, How do you bill someone when you were not able to do anything.  That is just wrong. The only positive is the young man was very polite, but the chem dry program or process does not work. Save your money.",0,0,1,https://s3-media0.fl.yelpcdn.com/photo/KwcOq-v0V03nDVltxIvSjw/180s.jpg,Margie P.,"Scottsdale, AZ",1,29,0,,2022-09-11,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Scheduling was seamless! The tech Cesar kept us abreast of his arrival time. Once here he accurately estimated the service and drying times. Cesar was polite, friendly, respectful and professional! Carpets look fantastic! This is our second time using Brimley's and it won't be our last!",0,0,0,,Donna E.,"AZ, AZ",0,6,0,,2023-08-15,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,https://s3-media0.fl.yelpcdn.com/bphoto/HhXZrGgKvZtUxd0tx-DmMg/348s.jpg,en,Amazingly fast and affordable. They got my beautiful carpet clean again! Well done. I looked around at a couple of places to clean rugs and this one didn't disappoint.,0,0,2,https://s3-media0.fl.yelpcdn.com/photo/QiUtQmKgbOdXhfBeq8BT6A/180s.jpg,Ryan K.,"Phoenix, AZ",267,70,19,,2019-12-17,Thanks Ryan for the great review!,Terri S.,https://s3-media0.fl.yelpcdn.com/buphoto/dXMPMP_SE8f1dWmieMtwRw/90s.jpg,2019-12-30,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Everything from beginning To end was fantastic. I needed carpets cleaned in a hurry for listing our house. Casey came out and was very personable and professional. He really worked hard to make the carpet look fabulous. The whole house smells fresh and clean now. 

It is very thick carpet and then is almost no dampness to the carpet. It was super easy, fast and quiet to have the truck mounted unit come clean. 

I highly recommend this company for all your carpet cleaning needs",0,0,3,https://s3-media0.fl.yelpcdn.com/photo/HyirOj1nrt5froIArUSRoQ/180s.jpg,Sherry C.,"Mesa, AZ",26,76,115,,2019-05-25,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"My carpet was a HUGE MESS from breaking up and replacing all the tile in my house.  I was wondering if I would ever get it clean.  I have always used a Chem-dry in the other states I have lived in, so again, I sought out a 
Chem-dry to help me out.  Well, let's just say that if there were more stars, I would give them more!  I had such a mess in my house, having Brimley's come in was huge!  When they were done, my carpet looked new again. Dave and crew did an outstanding job.  It was a wonderful company to deal with and I will certainly use them again!  Thank you to all concerned.",0,0,1,https://s3-media0.fl.yelpcdn.com/photo/XPPnaBteWtVPzzy5LV_Jhg/180s.jpg,Rochelle K.,"Gilbert, AZ",2,9,0,,2019-11-03,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,1,,en,"This company is a prime example of how to take their 5-star review and make it into a solid 1-star. Once these people get your email address they hound you to death with spam. That's bad but what's worse is that in clear violation of A.R.S. 44-1522 (and other consumer anti-spam protection laws) they flat out refuse to stop. JoAnn Talbot is the General Manager who I contacted. She blatantly ignores me, and the law, and still she persists. I'm still waiting for my check from her for the fines she has incurred. I will never use this rude and inconsiderate company again.",0,3,3,https://s3-media0.fl.yelpcdn.com/photo/X9M_J83oorha6jLMY0lPqw/180s.jpg,Todd H.,"Scottsdale, AZ",38,436,798,,2018-09-13,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Josue and Drew were great to work with!  They were friendly, professional and on time.  They communicated with us every step of the way and explained exactly what they would be doing prior to getting started.  We just had new carpets installed in our Fountain Hills home and wanted to have them cleaned and protected.  The carpets look great and we are completely happy with the service that we received.  Brimley's was very easy to work with from start to finish and they were also very responsive from my initial contact with them to the end.  I highly recommend this business for carpet cleaning.  Thank you!",0,0,0,,Angela R.,"Roseville, CA",0,50,0,,2022-10-10,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"This is not the first time I have used Brimley's.   The are on time, courteous, and most of all, do an excellent job on the carpets.  I had some nasty stains and they were able to get them all out!  amazing.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/0iaCt9myRxTMg7KT8pf9WQ/180s.jpg,Ann L.,"Truckee, CA",0,7,0,,2021-12-01,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I had a sectional cleaned after a move and it basically made my couch look brand new again. Fluffed the pillows and cushions. I also had an oriental carpet done so they have a different services they can provide!,0,0,0,,Theresa O.,"Summerlin, Las Vegas, NV",0,18,27,,2022-08-02,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,3,,en,"I'm undecided about this company. They were very professional and their cleaning really does seem great, although not necessarily more impressive than other companies. I had two rooms (smaller kids bedrooms) that are unused, that the dogs decided to pee in recently when we were away. The cleaning was reasonably priced at $120, but the cost for the urine treatment would have been $375 more then that. $495 for two small rooms- probably 10ftx10ft each-  seemed high to me. I would use them again for a regular rug cleaning. Maybe they would have been worth it, but I just don't know.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/75nTVHVk0eRogZK-mJjZPw/180s.jpg,Jeanie S.,"Gilbert, AZ",79,19,5,,2021-01-19,Thank you for leaving us that review. I know sometimes those treatments for urine removal can get expensive however expensive they can be we just want you to be aware of the cost and conditions of the carpet you have sent us out to clean and we do not want to under provide for our customers.,Terri S.,https://s3-media0.fl.yelpcdn.com/buphoto/dXMPMP_SE8f1dWmieMtwRw/90s.jpg,2021-02-10,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,James is awesome.   He takes time to listen to his customer and gives appropriate feedback instead of cleaning something that may never get clean.  Would highly recommend!,0,0,0,https://s3-media0.fl.yelpcdn.com/photo/adDPUH_WpSh5S2g9qK-jLQ/180s.jpg,Lisa R.,"Scottsdale, AZ",0,6,0,,2021-08-31,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"I don't have enough words to describe how happy I am with Brimleys WG / ChemDry. This is my third time using their services and they basically have a customer for life. Not only that... I now feel absolutely confident recommending a company to absolutely anyone. Besides their absolute first class customer service from booking to the technicians that do the work and the follow-up... there is literally nothing I can provide for a ""how can we improve."" They are definitely leaders in their industry. They know what they are doing. Seriously. 

Let's actually take a look at the task at hand. We put the dog on a raw diet. Well before we realized this meant she would drag pieces of raw carcass all over the house we ended up with some serious black stains from animal fats soaking into the carpet. Gross right? Yeah, you're telling me. This time they had their work cut out for them. 

Phil arrived and was super polite and introduced himself. We went over everything as usual and I made it clear that we suck at pet ownership and he may not be able to get it cleaned up. Well... needless to say... it looks like the carpets have been completely replaced. The house smells amazing, it's almost already dry and I have some new area rugs and a confinement area for the dog to eat her dead animals in. 

Thanks to Phil (who really has some awesome company pride and had the same awesome opinion of them as I do) who should be granted an award for turning my super grody, depressing, dead animal grease stained carpet into a house that I will make everyone wear booties (thanks again Phil for leaving me some shoe covers for guests and stain remover for next time I spill wine everywhere) and be happy to invite guests over again. 

YAY!",1,1,3,https://s3-media0.fl.yelpcdn.com/photo/xQAcUNCQK_K80N5oHVc4_g/180s.jpg,Barbara W.,"Chandler, AZ",60,14,12,,2018-01-30,"WOWEE, Barbara! I always say we want to knock our customer's socks off - to thrill and delight them. Sounds like we did that and more for you - this is music to my ears!! Phil was named our employee of the quarter a couple of weeks ago and it sounds like you understand why. 

Thanks for taking the time to let us know about your great experience - JoAnn

P.S. I'm not the best at pet ownership either LOL.",Michael C.,https://s3-media0.fl.yelpcdn.com/buphoto/ErwZfOEWrrD_tssYE-j2LQ/90s.jpg,2018-02-02,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"This company just knocks it out of the park every time.  Their process exceeds my expectations every time and I love how my carpets feel after they dry.  No soap, no chemicals, no smell, nothing but perfect carpet that looks like you just installed it. 

They are always on time and check in with you before and AFTER they get your business.  Customer service is alive and well at Brimley's and I can't recommend them enough.  They are not the cheapest option around but when you feel your carpets the next day you will know why it's worthevery penny.",0,0,2,https://s3-media0.fl.yelpcdn.com/photo/lrZdnN_1W3aH7E33ROUqzQ/180s.jpg,Chris S.,"Gilbert, AZ",72,224,316,,2018-04-18,High praise--thank you!! Glad to hear that the little things we do make a difference. Clean carpets and quality work are great - treating people right is even better :),JoAnn T.,https://s3-media0.fl.yelpcdn.com/buphoto/GGodn0JgllzlOvtMdH2asQ/90s.jpg,2018-04-20,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Amazing customer service! The whole team made my home and carpet care needs important. 
THE WHOLE TEAM!!! Anisa the customer service rep who made my appointment last minute to Steven the awesome tech that took care of my home made my exp. 5 stars. I will have them back for my tile and grout project. I also will be referring to my sister.",0,0,2,https://s3-media0.fl.yelpcdn.com/photo/ZfbWYn27QTJUumAkNev_sA/180s.jpg,Mary B.,"Phoenix, AZ",2,22,20,,2018-04-09,"OH my gosh, Mary, we LOVE to hear that we exceeded your expectations on the phone and in your home--your needs ARE important to us! That's what we're shooting for. We look forward to knocking your sister's socks off, too - JoAnn",JoAnn T.,https://s3-media0.fl.yelpcdn.com/buphoto/GGodn0JgllzlOvtMdH2asQ/90s.jpg,2018-04-20,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I am updating my review to include the fact that Brimley's contacted new and offered to clean the few minor spots that were missed. My overall experience was great. And I will be using them again.,0,0,1,https://s3-media0.fl.yelpcdn.com/photo/X8Ye8HL4LW8ZYstLeIwt-g/180s.jpg,Cami N.,"Maricopa, AZ",1,100,4,,2020-08-14,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"I am a regular customer of Brimleys.  Totally happy with their cleaning our carpets.  James was our tech and he had to work to get a stain out (dog accident) and it seems to have worked as there is no evidence of it now.   Very professional, will continue to use them.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/2dgTZkpDmbnq07P5fFl7Ew/180s.jpg,Dawn B.,"Chandler, AZ",0,20,1,,2020-10-26,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"The carpets had not been cleaned per the usual because of the pandemic.
There were some spots that really needed some work.  Eric did an outstanding job of tackling those spots as well as cleaning the carpet so that they look brand new.  Thank you!",0,0,0,,Carolyn N.,"Tempe, AZ",2,3,0,,2021-04-05,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"We were in a real pickle at work last week with a sewer backup that affected our bathrooms and conference room. I called several places for quotes and time-frame. Brimley's was the only company that could come out the same day we called. They were friendly, professional, courteous and expeditious. Kind of last minute, we also asked them to clean a small strip outside the bathrooms and they cleaned the entire area. And they ended up charging us less than what we originally were quoted. They went above and beyond, you'll be hard pressed to find a better organization. Their customer service was A++, from the people who answered the phone to the carpet technicians. They did a really remarkable job for us, I can't say enough great things about this company. I will definitely be using them again in the future and I would highly recommend them.",0,0,2,https://s3-media0.fl.yelpcdn.com/photo/vYXxrGsM6aBsxoV8Y36Sbg/180s.jpg,Donna M.,"Phoenix, AZ",73,298,64,25,2017-10-24,"WOW, Donna! Thank you so much for the high praise. I'm glad we were able to get you taken care of so quickly and it was no problem at all to take care of that hall for you while we were there.  I hope we can be of service again in the future - JoAnn",Michael C.,https://s3-media0.fl.yelpcdn.com/buphoto/ErwZfOEWrrD_tssYE-j2LQ/90s.jpg,2017-10-30,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"Because of my dads age, we have to get the carpets cleaned in his bedroom regularly. Brimley's does a great job everytime. They're very knowledgeable about what needs to be done and the service techs are always friendly. I won't use anyone else.",0,0,0,https://s3-media0.fl.yelpcdn.com/photo/PZgw8lF2qdl2rsV-DTlleQ/180s.jpg,Keith W.,"Paradise Valley Village, Scottsdale, AZ",0,4,0,,2021-03-13,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"They were on time, professional and great to work with.  Dave, our technician worked around all of our furniture issues and made it seem easy.  We were really grateful to have such a great guy do a great job for us",0,0,1,https://s3-media0.fl.yelpcdn.com/photo/3Wxi83fLQG6yaUPxsInLnA/180s.jpg,Darlene B.,"Florissant, CO",1,15,0,,2020-01-23,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,We had Chem Dry clean our carpets today and I am more than happy with the job that ERIC STORM did for us.  I used to have Zero Rez do our carpets and they did a good job but it took forever for the carpets to dry. We went back to Chem Dry and we are so glad that we did.  Our carpets are clean and dry after a couple  of hours. Great job and we will call you back for spring cleaning. Thank so much for a great job.,0,0,2,https://s3-media0.fl.yelpcdn.com/photo/PvEeC8l6ASMOPCE5fyEAgA/180s.jpg,Liz M.,"Peoria, AZ",0,28,3,,2019-11-09,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I decided to use Brimleys carpet cleaning service on my rental home.. the tech did a good job and the carpet looked great. I'd use them again.,0,0,0,https://s3-media0.fl.yelpcdn.com/photo/cz-XYsNWoUpArOCJOPxpkA/180s.jpg,Craig S.,"Mesa, AZ",6,11,8,,2020-07-24,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,"I had Brimley's come out to clean my carpets and upholstery at the request of my beau.  I thought it would be a waste of $ because I assumed everything was too old and too dirty to be saved... figured it would be better to just wait and replace.  But, boy was I wrong!  They did an amazing job on my carpet... 15+ yr old wool Berber carpet with heavy traffic stains and damage, they made look like new again!  And, all the upholstery fresh and clean!  And, I was treated from start to finish with complete professionalism and care.  I very very very highly recommend this company.  They are the best!!!",0,0,2,https://s3-media0.fl.yelpcdn.com/photo/3D23PC54opHEOSSbx8viSw/180s.jpg,Adriana G.,"Cave Creek, AZ",129,28,1,,2019-08-27,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,I  had my Luxelle area rug cleaned by Anthony and he did an awesome job.  Thanks for a great job done! Nice guy,0,0,1,https://s3-media0.fl.yelpcdn.com/photo/oO1LWWzK-SBUXVvqCGmXPA/180s.jpg,Sara C.,"Apache Junction, AZ",0,5,1,,2019-12-06,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,,en,The tech did a very good job. My carpets and area rugs look cleaner than ever before.,0,0,1,https://s3-media0.fl.yelpcdn.com/photo/dfkSZIM5xQ7D1GLbXHwhHw/180s.jpg,Dottie M.,"Roanoke, TX",30,4,2,,2019-10-19,,,,,0,FALSE,FALSE
https://s3-media0.fl.yelpcdn.com/bphoto/5RQKj7ApZFMGQXro9-Gb3Q/180s.jpg,brimleys-white-glove-chem-dry-mesa-2,Brimley's White Glove Chem-Dry,5,"https://s3-media0.fl.yelpcdn.com/bphoto/IRpf-y0CyZ4IV-9SJONpZA/348s.jpg,
https://s3-media0.fl.yelpcdn.com/bphoto/1WfRIU4Jkd4ADmV8sATliw/348s.jpg,
https://s3-media0.fl.yelpcdn.com/bphoto/YPljMSDCC04xw3_De03hMg/348s.jpg",en,"I'll spare everyone a back story and get straight to the point. Mike kept me informed via phone calls for the technicans arrival time. Ryan called ahead of time to let me know he was a few minutes away, he was prompt, professional, friendly, explained everything, didn't rush and did the job in about 30 min. 
1- I'm very picky, specific, and use all the possible review resources I can find before finalizing on a brand of service. 
2-Our carpet was not new when we moved into the apartment 7 years ago, and had it cleaned only once by someone else....
And we (my 9 yr. old daughter and I) are extremely  impressed with the outcome. We've never seen the carpet so clean.
1- The dry time was incredibly fast comparing to other brands. We left the windows open, ceiling fan on HI and 4 hours later it was dry and fluffy!! Whaaaat? Amazing!
2-No specific scent or smell left behind, just a fresh clean scent in the air...my daughter even threw herself on the carpet and shoved her nose in the carpet, smiled, and said ""mmmh it's clean"".  Our 2 yr. old dog did the same thing than rolled around on it.  

Thank Ryan for making our apartment feel like a home.",0,0,4,https://s3-media0.fl.yelpcdn.com/photo/bmoVb9HYHwAtIbRXaIk1pw/180s.jpg,Ester M.,"Surprise, AZ",41,64,63,,2016-12-12,,,,,0,FALSE,FALSE
